Status,Year,Month,Day,Name,AltName1,AltName2,AltName3,VictimsRace,VictimsSex,VictimsAge,LynchCounty,LynchState,FIPSLynch,MobCounty,MobState,FIPSMob,CompositionofMob,MethodofDeath,Accusation,Source,ProblemFlag,lynchdate,placehold,vicnum,strvicnum,uniqueid
Lynching,1886,11,3,John Hart,John Moss,,,Black,Male,,Lee,AL,1081,Lee ,AL,1081,Masked,Hanged and riddled with bullets,"Murder of a crippled white man, a young farmer","Macon (GA) Weekly Telegraph 11/5/1886, p. 1 (GenealogyBank.com)
Columbus (GA) Daily Enquirer 11/5/1886, p. 8 (GenealogyBank.com)
Macon (GA) Weekly Telegraph 4/19/1887, p. 9 (Macon Historic Newspapers)
Atlanta (GA) Constitution 11/29/1887, p. 2 (Ancestry.com)",,18861103,AL18861103,1,01,AL1886110301
Lynching,1886,11,23,John Davis,,,,Black,Male,,Bibb,AL,1007,Bibb ,AL,1007,,Unreported,Raped a white woman,"Macon (GA) Weekly Telegraph 11/25/1886, p. 1 (GenealogyBank.com)
Columbus (GA) Enquirer-Sun 11/25/1886, p. 1 (GenealogyBank.com)
Davenport (IO) Daily Gazette 11/25/1886, p. 2 (NewspaperArchive.com)
Columbus (GA) Enquirer-Sun 11/27/1886, p. 3 (GenealogyBank.com)",,18861123,AL18861123,1,01,AL1886112301
Lynching,1887,6,2,Unnamed Negro,,,,Black,Male,,Bibb,AL,1007,Bibb ,AL,1007,,Hanged,Attempted Criminal Assault on a married white woman,"New Orleans (LA) Times-Democrat 6/4/1887, p. 1
Columbus (GA) Enquirer-Sun 6/5/1887, p. 5 (Columbus Historic Newspaper)
Athens (GA) Weekly Banner-Watchman 6/7/1887, p. 3 (Athens Historic Newspapers)",,18870602,AL18870602,1,01,AL1887060201
Lynching,1887,8,23,Jack Myrick,John Myrich,,,Black,Male,,Henry,AL,1067,Henry ,AL,1067,Black and white,Hanged and riddled with bullets,Outraged a married white woman,"Macon (GA) Weekly Telegraph 8/25/1887, p. 3 (GenealogyBank.com)
Atlanta (GA) Constitution 8/25/1887, p. 3 (Ancestry.com)
Jacksonville (FL) Florida Times-Union 8/26/1887, p. 1
New Philadelphia (OH) Ohio Democrat 9/8/1887, p. 2 (Ancestry.com)",,18870823,AL18870823,1,01,AL1887082301
Lynching,1887,9,18,Monroe Johnson,Munroe Johnson,,,Black,Male,,Jefferson,AL,1073,Jefferson,AL,1073,Masked,Hanged and riddled with bullets,"Murder of a married white woman, �a respectable ... lady�","Atlanta (GA) Constitution 9/19/1887, p. 1 (Ancestry.com)
Newark (OH) Daily Advocate 9/19/1887, p. 1 (NewspaperArchive.com)
New Orleans (LA) Times-Picayune 9/19/1887, p. 1 (GenealogyBank.com)
Columbus (GA) Enquirer-Sun 9/20/1887, p. 1 (Columbus Historic Newspapers)
Macon (GA) Telegraph 9/22/1887, p. 1",,18870918,AL18870918,1,01,AL1887091801
Probable lynching,1887,10,30,William A. Morgan,,,,White,Male,,Cleburne,AL,1029,Cleburne,AL,1029,Disguised,Beaten,Being a revenue agent,"New York (NY) Times 11/3/1887, p. 1 (NewspaperArchive.com)
Atlanta (GA) Constitution 11/3/1887, p. 4 (NewspaperArchive.com)
New Orleans (LA) Times Picayune 11/4/1887, p. 1 (GenealogyBank.com)
Atlanta (GA) Constitution 11/9/1887, p. (Ancestry.com)",,18871030,AL18871030,1,01,AL1887103001
Lynching,1887,11,5,George Hart,,,,Black,Male,,Lee,AL,1081,Lee,AL,1081,Masked,Hanged,"Murder and robbery of a crippled white man, a young farmer","Macon (GA) Weekly Telegraph 4/19/1887, p. 9 (Macon Historic Newspapers)
Macon (GA) Telegraph 11/7/1887, p. 1
Atlanta (GA) Constitution 11/7/1887, p. 1 (Ancestry.com)
New York (NY) Times 11/7/1887, p. 5 (Ancestry.com)
Atlanta (GA) Constitution 11/29/1887, p. 2 (Ancestry.com)",,18871105,AL18871105,1,01,AL1887110501
Lynching,1887,11,5,James McDonnell ,,,,White,Male,,Baldwin ,AL,1003,Baldwin,AL,1003,Regulators,Shot,Being a thief; outlaw,"Columbus (GA) Enquirer-Sun 11/11/1887, p. 3 (Columbus Historic Newspapers; GenealogyBank.com)
Logan (OH) Ohio Democrat 11/19/1887, p. 2 (ChroniclingAmerica.loc.gov)
",,18871105,AL18871105,2,02,AL1887110502
Probable lynching,1887,11,7,John Waldruff,John Wulruff,,,White,Male,,Baldwin ,AL,1003,Baldwin,AL,1003,Regulators,Shot,Being a thief; outlaw,"Columbus (GA) Enquirer-Sun 11/11/1887, p. 3 (Columbus Historic Newspapers; GenealogyBank.com)
Logan (OH) Ohio Democrat 11/19/1887, p. 2 (ChroniclingAmerica.loc.gov)
",,18871107,AL18871107,1,01,AL1887110701
Lynching,1888,1,1,Oscar Coger,,,,Black,Male,,Colbert,AL,1033,Colbert ,AL,1033,,Hanged,Attempted arson of a white widow�s house,"Macon (GA) Telegraph 1/3/1888, p. 1
Galveston (TX) Daily News 1/3/1888, p. 2 (NewspaperArchive.com)
Columbus (GA) Enquirer-Sun 1/3/1888, p. 1 (Columbus Historic Newspapers)",,18880101,AL18880101,1,01,AL1888010101
Probable lynching,1888,1,8,Unnamed White,Unknown Man,Unnamed White man,,White,Male,,Baldwin,AL,1003,Baldwin,AL,1003,Regulators,Unreported,Desperado,"Columbus (GA) Enquirer-Sun 1/10/1888, p. 1 (Columbus Historic Newspapers)",,18880108,AL18880108,1,01,AL1888010801
Possible lynching,1888,1,8,George King,,,,White,Male,,Baldwin,AL,1003,Baldwin,AL,1003,Regulators,Shot,Murder of a white man,"Columbus (GA) Enquirer-Sun 1/10/1888, p. 1 (Columbus Historic Newspapers)",,18880108,AL18880108,2,02,AL1888010802
Lynching,1888,1,27,David Dunce,,,,White,Male,,Franklin,AL,1059,Franklin ,AL,1059,,Unreported,Murder of a white man,"Augusta (GA) Chronicle 1/29/1888, p. 1
New Philadelphia (OH) Ohio Democrat 2/2/1888, p. 2 (Ancestry.com)
New York (NY) Times 2/2/1888, p. 2 (GenealogyBank.com)",,18880127,AL18880127,1,01,AL1888012701
Lynching,1888,3,18,Jeff Curry,Jen Curry,,,Black,Male,,Jefferson,AL,1073,Jefferson ,AL,1073,Masked,Riddled with shot,Altercation with white men; threats to kill a white man,"Columbus (GA) Enquirer-Sun 3/20/1888, p. 1 (Columbus Historic Newspapers)
Atchison (KS) Daily Globe 3/20/1888, p. 1 (NewspaperArchive.com)",,18880318,AL18880318,1,01,AL1888031801
Lynching,1888,3,29,Theodore Calloway,Theo Calloway,,,Black,Male,,Lowndes,AL,1085,Lowndes ,AL,1085,Masked,Hanged and riddled with bullets,Murder of a white man,"Macon (GA) Telegraph 3/31/1888, p. 1
Columbus (GA) Enquirer-Sun 3/31/1888, p. 1 (Columbus Historic Newspapers)
Columbus (GA) Enquirer-Sun 5/6/1888, p. 7 (Columbus Historic Newspapers)
New Philadelphia (OH) Ohio Democrat 5/10/1888, p. 1 (Ancestry.com)",,18880329,AL18880329,1,01,AL1888032901
Lynching,1888,4,23,Hardy Posey,Hardy Possy,Hardy Posy,,Black,Male,,Jefferson,AL,1073,Jefferson ,AL,1073,Masked,Hanged,Attempted rape of 12 year-old white girl,"Macon (GA) Telegraph 4/25/1888, p. 5
Columbus (GA) Enquirer-Sun 4/25/1888, p. 1 (Columbus Historic Newspapers)
Atlanta (GA) Constitution 4/25/1888, p. 1 (Ancestry.com)",,18880423,AL18880423,1,01,AL1888042301
Lynching,1888,5,1,George Martin,George Morton,,,White,Male,,Jefferson,AL,1073,Jefferson ,AL,1073,,Riddled with bullets,"Murder of acting Marshall Owen Kelly, white, of Warrior","Macon (GA) Telegraph 5/4/1888, p. 4
Atlanta (GA) Constitution 5/2/1888, p. 1 (Ancestry.com)",,18880501,AL18880501,1,01,AL1888050101
Lynching,1888,7,1,Calvin Moody,Calvin Mundy,Calvin Mooday,,Black,Male,,Lawrence,AL,1079,Lawrence ,AL,1079,Black,Unreported,Murdered his wife,"Columbus (GA) Enquirer-Sun 7/4/1888, p. 1 (Columbus Historic Newspapers)
Decatur (IL) Daily Republican 7/5/1888, p. 2 (Ancestry.com)
Atlanta (GA) Constitution 1/12/1889, p. 1 (Ancestry.com)",,18880701,AL18880701,1,01,AL1888070101
Possible lynching,1888,7,13,Jim Torney,Joseph Torney,James Farney,,Black,Male,,St. Clair,AL,1115,St. Clair ,AL,1115,,Unreported,"Eloped with 16 year-old white girl, daughter of a well-to-do farmer","Montgomery Advertiser 7/14/1888, p. 1
New York (NY) Herald 7/15/1888, p. 8 (GenealogyBank.com)
Humeston ((IO) New Era 7/18/1888, p. 2 (NewspaperArchive.com)
Maquoketa (IO) Jackson Sentinel 7/19/1888, p. 2 (NewspaperArchive.com)
Waterloo (IO) Courier 7/25/1888, p. 2 (NewspaperArchive.com)",,18880713,AL18880713,1,01,AL1888071301
Lynching,1888,7,14,Frank Stone,,,,Black,Male,,St. Clair,AL,1115,St. Clair,AL,1115,,,"Attempted outrage on a married white woman, wife of a railroad section foreman","Columbus (GA) Enquirer-Sun 7/14/1888, p. 1
Newark (OH) Daily Advocate 7/16/1888, p. 3 (NewspaperArchive.com)
Maquoketa (IO) Jackson Sentinel 7/19/1888, p. 2 (NewspaperArchive.com)",,18880714,AL18880714,1,01,AL1888071401
Probable lynching,1888,7,21,Levi Lally,Levi Tally,,,White,Male,,Shelby,AL,1117,Shelby,AL,1117,White and black,Riddled with bullets,Dispute over work,"Augusta (GA) Chronicle 7/24/1888, p. 1A (GenealogyBank.com)
Columbus (GA) Enquirer-Sun 7/24/1888, p. 1 (Columbus Historic Newspapers)
Rockford (IL) Morning Star 7/25/1888, p. 1 (GenealogyBank.com)",,18880721,AL18880721,1,01,AL1888072101
Lynching,1888,9,7,Unnamed Negro #7 of 7,,,,Black,Male,,Henry,AL,1067,Henry,AL,1067,Masked,Shot,Attacking a white man�s house after an altercation,"St. Louis (MO) Republic 9/9/1888, p. 11, Part Two (GenealogyBank.com)
Philadelphia (PA) Press 9/10/1888, p. 1 (clipping on e-bay)
New Orleans (LA) Times-Picayune 9/10/1888, p. 1 (GenealogyBank.com)
Hamilton (OH) Daily Democrat 9/11/1888, p. 1 (NewspaperArchive.com)
Rockford (IL) Morning Star 9/11/1888, p. 1 (GenealogyBank.com)
New York (NY) Herald 9/11/1888, p. 7 (GenealogyBank.com)",,18880907,AL18880907,1,01,AL1888090701
Lynching,1888,9,7,Unnamed Negro #4 of 7,,,,Black,Male,,Henry,AL,1067,Henry,AL,1067,Masked,Shot,Attacking a white man�s house after an altercation,"St. Louis (MO) Republic 9/9/1888, p. 11, Part Two (GenealogyBank.com)
Philadelphia (PA) Press 9/10/1888, p. 1 (clipping on e-bay)
New Orleans (LA) Times-Picayune 9/10/1888, p. 1 (GenealogyBank.com)
Hamilton (OH) Daily Democrat 9/11/1888, p. 1 (NewspaperArchive.com)
Rockford (IL) Morning Star 9/11/1888, p. 1 (GenealogyBank.com)
New York (NY) Herald 9/11/1888, p. 7 (GenealogyBank.com)",,18880907,AL18880907,2,02,AL1888090702
Lynching,1888,9,7,Unnamed Negro #3 of 7,,,,Black,Male,,Henry,AL,1067,Henry,AL,1067,Masked,Shot,Attacking a white man�s house after an altercation,"St. Louis (MO) Republic 9/9/1888, p. 11, Part Two (GenealogyBank.com)
Philadelphia (PA) Press 9/10/1888, p. 1 (clipping on e-bay)
New Orleans (LA) Times-Picayune 9/10/1888, p. 1 (GenealogyBank.com)
Hamilton (OH) Daily Democrat 9/11/1888, p. 1 (NewspaperArchive.com)
Rockford (IL) Morning Star 9/11/1888, p. 1 (GenealogyBank.com)
New York (NY) Herald 9/11/1888, p. 7 (GenealogyBank.com)",,18880907,AL18880907,3,03,AL1888090703
Lynching,1888,9,7,Unnamed Negro #5 of 7,,,,Black,Male,,Henry,AL,1067,Henry,AL,1067,Masked,Shot,Attacking a white man�s house after an altercation,"St. Louis (MO) Republic 9/9/1888, p. 11, Part Two (GenealogyBank.com)
Philadelphia (PA) Press 9/10/1888, p. 1 (clipping on e-bay)
New Orleans (LA) Times-Picayune 9/10/1888, p. 1 (GenealogyBank.com)
Hamilton (OH) Daily Democrat 9/11/1888, p. 1 (NewspaperArchive.com)
Rockford (IL) Morning Star 9/11/1888, p. 1 (GenealogyBank.com)
New York (NY) Herald 9/11/1888, p. 7 (GenealogyBank.com)",,18880907,AL18880907,4,04,AL1888090704
Lynching,1888,9,7,Unnamed Negro #6 of 7,,,,Black,Male,,Henry,AL,1067,Henry,AL,1067,Masked,Shot,Attacking a white man�s house after an altercation,"St. Louis (MO) Republic 9/9/1888, p. 11, Part Two (GenealogyBank.com)
Philadelphia (PA) Press 9/10/1888, p. 1 (clipping on e-bay)
New Orleans (LA) Times-Picayune 9/10/1888, p. 1 (GenealogyBank.com)
Hamilton (OH) Daily Democrat 9/11/1888, p. 1 (NewspaperArchive.com)
Rockford (IL) Morning Star 9/11/1888, p. 1 (GenealogyBank.com)
New York (NY) Herald 9/11/1888, p. 7 (GenealogyBank.com)",,18880907,AL18880907,5,05,AL1888090705
Lynching,1888,9,7,Unnamed Negro #1 of 7,,,,Black,Male,,Henry,AL,1067,Henry,AL,1067,Masked,Shot,Attacking a white man�s house after an altercation,"St. Louis (MO) Republic 9/9/1888, p. 11, Part Two (GenealogyBank.com)
Philadelphia (PA) Press 9/10/1888, p. 1 (clipping on e-bay)
New Orleans (LA) Times-Picayune 9/10/1888, p. 1 (GenealogyBank.com)
Hamilton (OH) Daily Democrat 9/11/1888, p. 1 (NewspaperArchive.com)
Rockford (IL) Morning Star 9/11/1888, p. 1 (GenealogyBank.com)
New York (NY) Herald 9/11/1888, p. 7 (GenealogyBank.com)",,18880907,AL18880907,6,06,AL1888090706
Lynching,1888,9,7,Unnamed Negro #2 of 7,,,,Black,Male,,Henry,AL,1067,Henry,AL,1067,Masked,Shot,Attacking a white man�s house after an altercation,"St. Louis (MO) Republic 9/9/1888, p. 11, Part Two (GenealogyBank.com)
Philadelphia (PA) Press 9/10/1888, p. 1 (clipping on e-bay)
New Orleans (LA) Times-Picayune 9/10/1888, p. 1 (GenealogyBank.com)
Hamilton (OH) Daily Democrat 9/11/1888, p. 1 (NewspaperArchive.com)
Rockford (IL) Morning Star 9/11/1888, p. 1 (GenealogyBank.com)
New York (NY) Herald 9/11/1888, p. 7 (GenealogyBank.com)",,18880907,AL18880907,7,07,AL1888090707
Lynching,1889,1,15,George Meadows,Bill Meadows,,,Black,Male,,Jefferson,AL,1073,Jefferson ,AL,1073,,Hanged and riddled with bullets,Sexual assault of a married white woman and murder of her 9 year-old son,"Atlanta (GA) Constitution 1/15/1889, p. 1 (Ancestry.com)
Macon (GA) Telegraph 1/16/1889, p. 1
Columbus (GA) Enquirer-Sun 1/16/1889, p. 1 (Columbus Historic Newspapers)
Charleston (SC) News and Courier 1/16/1889, p. 1
Atlanta (GA) Constitution 1/17/1889, p. 1 (Ancestry.com)
Humeston (IO) New Era 1/23/1889, p. 2 (NewspaperArchive.com)",,18890115,AL18890115,1,01,AL1889011501
Lynching,1889,9,1,�Big Six�,Unknown Negro,Unnamed Negro Man,,Black,Male,,Shelby,AL,1117,Shelby,AL,1117,,Hanged,Burglary and murder of a young white man,"Macon (GA) Telegraph 9/2/1889, p. 1 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 9/3/1889, p. 1 (GenealogyBank.com)
Columbus (GA) Enquirer-Sun 9/3/1889, p. 1 (Columbus Historic Newspapers)",,18890901,AL18890901,1,01,AL1889090101
Lynching,1889,9,1,Unnamed Negro,Unknown Negro,Unnamed Negro Man,,Black,Male,,Shelby,AL,1117,Shelby,AL,1117,,Hanged,Burglary and murder of a young white man,"Macon (GA) Telegraph 9/2/1889, p. 1 (GenealogyBank.com)
New Orleans (LA) Times-Picayune 9/3/1889, p. 1 (GenealogyBank.com)
Columbus (GA) Enquirer-Sun 9/3/1889, p. 1 (Columbus Historic Newspapers)",,18890901,AL18890901,2,02,AL1889090102
Lynching,1889,9,27,John Sleet,John Steele,John Steel,,Black,Male,,Jefferson,AL,1073,Jefferson ,AL,1073,,Riddled with bullets,Murder of a white deputy sheriff,"Macon (GA) Telegraph 9/28/1889, p. 2
New Philadelphia (OH) Ohio Democrat 10/3/1889, p. 2 (Ancestry.com)
Massillon (OH) Independent 10/4/1889, p. 8 (NewspaperArchive.com)
",,18890927,AL18890927,1,01,AL1889092701
Lynching,1889,10,15,James Hickey,,,,White,Male,,Chilton,AL,1021,Chilton ,AL,1021,,Hanged and riddled with bullets,Murder of a white man in Montevallo,"Macon (GA) Telegraph 10/18/1889, p. 1
Mobile Weekly Register 10/19/1899, p. 3",,18891015,AL18891015,1,01,AL1889101501
Lynching,1889,12,26,Bud Wilson,,,,Black,Male,,Tuscaloosa,AL,1125,Tuscaloosa ,AL,1125,,Hanged and riddled with bullets,"Attempted rape of a married white woman, wife of a farmer","Columbus (GA) Enquirer-Sun 12/28/1889, p. 1 (Columbus Historic Newspapers)
Rockford (IL) Morning Star 12/29/1889, p. 1 (GenealogyBank.com)
Decatur (IL) Daily Despatch 12/29/1889l, p. 4 (Ancestry.com)
Hagerstown (MD) Herald And Torch Light 1/2/1890, p. 2 (Ancestry.com)",,18891226,AL18891226,1,01,AL1889122601
Lynching,1890,3,21,Robert Mosley,Robert Moseley,,,Black,Male,14-20,Madison,AL,1089,Madison ,AL,1089,White and black,Hanged,Attempted outrage of 19 year-old unmarried white girl,"Montgomery Advertiser 3/22/1890, p. 1
Atlanta (GA) Constitution 3/21/1890, p. 2 (Ancestry.com)
Atlanta (GA) Constitution 3/22/1890, p. 1 (Ancestry.com)
Huntsville Weekly Mercury 3/26/1890, p. 1 (cited in Simpson)
Eastman (GA)Times-Journal 3/28/1890, p. 1
Troy Messenger 4/3/1890, p. 7",,18900321,AL18900321,1,01,AL1890032101
Lynching,1890,3,29,Frank Griffin,,,,Black,Male,,Chilton,AL,1021,Chilton ,AL,1021,Masked,Hanged and riddled with bullets,"Rape of two white girls, ages 9 and 4","Montgomery Advertiser 3/30/1890, p. 2
Portland (OR) Sunday Oregonian 3/30/1890, p. 2 (GenealogyBank.com)
Columbus (GA) Enquirer-Sun 3/30/1890, p. 1 (Columbus Historic Newspapers)",,18900329,AL18900329,1,01,AL1890032901
Probable lynching,1890,6,7,Unnamed Negro,,,,Black,Male,,Shelby,AL,1117,Shelby ,AL,1117,,Unreported,Assaulted widowed white woman,"Savannah (GA) Morning News 6/8/1890, p. 1
Washington (DC) Sunday Herald and Weekly National Intelligencer 6/8/1890, p. 8 (ChroniclingAmerica.loc.gov)
New York (NY) Herald 6/9/1890, p. 5 (GenealogyBank.com)",,18900607,AL18900607,1,01,AL1890060701
Lynching,1890,7,23,Tobe Williams,Unknown Negro,,,Black,Male,,Blount,AL,1009,Blount ,AL,1009,,Shot,"Criminal assault on 10 year-old white girl, daughter of a prominent farmer","Columbus (GA) Enquirer-Sun 7/26/1890, p. 1 (GenealogyBank.com)
Atlanta (GA) Constitution 7/26/1890, p. 1
New York (NY) Sun 7/26/1890, p. 1 (ChroniclingAmerica.loc.gov)
Cincinnati (OH) Commercial Tribune 7/26/1890, p. 1 (GenealogyBank.com)
Montgomery Advertiser 7/26/1890, p. 7",,18900723,AL18900723,1,01,AL1890072301
Lynching,1890,9,26,Jim Tate,,,,Black,Male,,Bibb,AL,1007,Bibb,AL,1007,,Unreported,Murder of a white man,"Atlanta (GA) Constitution 9/28/1890, p. 18 (Ancestry.com)
Columbus (GA) Enquirer-Sun 9/30/1890, p. 3 (Columbus Historic Newspapers)",,18900926,AL18900926,1,01,AL1890092601
Lynching,1890,11,16,Henry Smith,,,,Black,Male,,Jefferson,AL,1073,Jefferson ,AL,1073,,Hanged,Outraged an old married white woman,"Columbus (GA) Enquirer-Sun 11/18/1890, p. 1 (Columbus Historic Newspapers)
Atlanta (GA) Constitution 11/18/1890, p. 1
Galveston (TX) Daily News 11/19/1890, p. 18 (NewspaperArchive.com)
Birmingham Weekly Age Herald 11/19/1890, p. 1 (Birmingham Public Library Digital Collections)",,18901116,AL18901116,1,01,AL1890111601
Lynching,1891,3,24,John Dances,,,,Black,Male,,Shelby,AL,1117,Shelby,AL,1117,,Hanged,Attempted to outrage a married and �highly respectable� white woman,"Sandusky (OH) Daily Register 3/25/1891, p. 1 (Ancestry.com)
Dallas (TX) Morning News 3/25/1891, p. 1 (GenealogyBank.com)
Columbia (SC) State 3/26/1891, p. 1 (GenealogyBank.com)",,18910324,AL18910324,1,01,AL1891032401
Lynching,1891,3,28,Jeff Denzmore,Jefferson Densmore,Jeff Densmore,,Black,Male,,Franklin,AL,1059,Franklin ,AL,1059,,Hanged,Arson of a town,"Atlanta (GA) Constitution 3/30/1891, p. 1
Macon (GA) Telegraph 3/30/1891, p. 1 (GenealogyBank.com)
New York (NY) Herald 3/30/1891, p. 7 (GenealogyBank.com)
Knoxville (TN) Daily Journal 3/30/1891, p.1 (GenealogyBank.com)
Richmond (VA) Planet 4/18/1891, p. 2",,18910328,AL18910328,1,01,AL1891032801
Lynching,1891,3,28,El Hudson,Elrod Hudson,,,Black,Male,,Franklin,AL,1059,Franklin ,AL,1059,,Hanged,Arson of a town,"Atlanta (GA) Constitution 3/30/1891, p. 1
Macon (GA) Telegraph 3/30/1891, p. 1 (GenealogyBank.com)
New York (NY) Herald 3/30/1891, p. 7 (GenealogyBank.com)
Knoxville (TN) Daily Journal 3/30/1891, p.1 (GenealogyBank.com)
Richmond (VA) Planet 4/18/1891, p. 2",,18910328,AL18910328,2,02,AL1891032802
Lynching,1891,3,31,Zachariah Graham,Zachioli Grohan,,,Black,Male,,Mobile,AL,1097,Mobile ,AL,1097,,Hanged,Attempted rape of a white child,"Columbus (GA) Enquirer-Sun 4/1/1891, p. 1
Knoxville (TN) Daily Journal 4/1/1891, p. 5 (GenealogyBank.com)\
New Orleans (LA) Item 4/1/1891, p. 2 (GenealogyBank.com)",,18910331,AL18910331,1,01,AL1891033101
Lynching,1891,5,2,Monroe Watters,Monroe Walters,Monroe Walker,Monroe Waters,Black,Male,,Lamar,AL,1075,Lowndes,MS,28087,,Hanged,Attempted poisoning of a white man,"New Orleans (LA) Times-Picayune 5/3/1891, p. 6 (GenealogyBank.com)  
New Orleans (LA) Times-Picayune 5/10/1891, p. 2 (GenealogyBank.com)  ",,18910502,AL18910502,1,01,AL1891050201
Lynching,1891,5,29,Jeff Thomas,,,,Black,Male,,Walker,AL,1127,Walker,AL,1127,,Unreported,Criminal assault on a married white woman,"Sandusky (OH) Daily Register 5/30/1891, p. 1 (Ancestry.com)
Columbus (GA) Daily Enquirer 5/30/1891, p. 1 (GenealogyBank.com)
New Orleans (LA) Item 5/30/1891, p. 2 (GenealogyBank.com)",,18910529,AL18910529,1,01,AL1891052901
Lynching,1891,7,18,Mack Brown,Mark Brown,Mac Brown,Wes Brown,Black,Male,,Blount,AL,1009,Blount,AL,1009,,Riddled with bullets,Assault on a married white woman,"Logansport (IN) Reporter 7/20/1891, p. 3 (NewspaperArchive.com)
Cedar Rapids (IO) Evening Gazette 7/20/1891, p. 3 (NewspaperArchive.com)
Atlanta (GA) Constitution 7/22/1891, p. 6?
Hagerstown (MD) Herald and Torch Light 7/23/1891, p. 2 (NewspaperArchive.com)

",,18910718,AL18910718,1,01,AL1891071801
Lynching,1891,7,26,Jesse Underwood,,,,Black,Male,,Colbert,AL,1033,Colbert,AL,1033,,Hanged,Criminal assault on a young white girl,"Columbus (GA) Daily Enquirer 7/29/1891, p. 3 (GenealogyBank.com)",,18910726,AL18910726,1,01,AL1891072601
Lynching,1891,8,6,Belle Williams,Bell Williams,William William,Bill Williams,Black,Female,,Henry,AL,1067,Henry,AL,1067,,Shot,Implicated in the burning of the home of a prominent white farmer,"Atlanta (GA) Constitution 8/8/1891 p. 1
Knoxville (TN) Daily Journal 8/8/1891, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 8/8/1891, p. 2 (GenealogyBank.com)
New York (NY) Herald 8/9/1891, p. 18 (GenealogyBank.com)",,18910806,AL18910806,1,01,AL1891080601
Lynching,1891,8,6,Ella Williams,Ella William,,,Black,Female,,Henry,AL,1067,Henry,AL,1067,,Shot,Implicated in the burning of the home of a prominent white farmer,"Atlanta (GA) Constitution 8/8/1891 p. 1
Knoxville (TN) Daily Journal 8/8/1891, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 8/8/1891, p. 2 (GenealogyBank.com)
New York (NY) Herald 8/9/1891, p. 18 (GenealogyBank.com)",,18910806,AL18910806,2,02,AL1891080602
Lynching,1891,8,6,Willis Lowe,William Lowe,,,Black,Male,,Henry,AL,1067,Henry,AL,1067,,Shot,Burning of the home of a prominent white farmer,"Atlanta (GA) Constitution 8/8/1891 p. 1
Knoxville (TN) Daily Journal 8/8/1891, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 8/8/1891, p. 2 (GenealogyBank.com)
New York (NY) Herald 8/9/1891, p. 18 (GenealogyBank.com)",,18910806,AL18910806,3,03,AL1891080603
Lynching,1891,8,6,Eliza Lowe,Lizzie Low,Lizzie Lowe,,Black,Female,,Henry,AL,1067,Henry,AL,1067,,Shot,Burning of the home of a prominent white farmer,"Atlanta (GA) Constitution 8/8/1891 p. 1
Knoxville (TN) Daily Journal 8/8/1891, p. 1 (GenealogyBank.com)
Macon (GA) Telegraph 8/8/1891, p. 2 (GenealogyBank.com)
New York (NY) Herald 8/9/1891, p. 18 (GenealogyBank.com)",,18910806,AL18910806,4,04,AL1891080604
